Date,TemperatureHighF,TemperatureAvgF,TemperatureLowF,DewpointHighF,DewpointAvgF,DewpointLowF,HumidityHigh,HumidityAvg,HumidityLow,PressureMaxIn,PressureMinIn,WindSpeedMaxMPH,WindSpeedAvgMPH,GustSpeedMaxMPH,PrecipitationSumIn
2014-12-13,68.0,55.2,36.9,59.7,31.9,-49.2,40,18,1,30.26,30.12,0,0,5,0.00 
2014-12-14,71.4,49.2,35.1,62.2,35.5,-47.9,40,9,3,30.16,30.05,0,0,2,0.00 
2014-12-15,64.9,41.8,36.0,64.9,41.8,36.0,0,0,100,30.19,30.09,0,0,1,0.00 
2014-12-16,72.9,66.6,55.8,72.9,66.6,55.8,0,0,100,30.22,30.10,6,0,9,0.00 
2014-12-17,60.8,52.6,45.9,60.8,52.6,45.9,0,0,100,30.25,30.15,1,0,2,0.00 
2014-12-18,64.8,54.8,50.7,64.8,54.8,50.7,0,0,100,30.17,30.11,0,0,3,0.00 
2014-12-19,72.7,56.0,47.3,66.6,43.0,-43.8,38,8,1,30.19,30.09,1,0,2,0.00 
2014-12-20,75.7,59.8,48.9,75.7,59.8,48.7,0,0,100,30.17,30.06,6,0,6,0.01 
2014-12-21,61.3,60.9,60.4,61.3,60.9,60.4,0,0,100,30.16,30.09,4,0,4,0.00 
2014-12-22,72.5,70.7,67.8,72.5,70.7,67.8,0,0,100,30.01,29.88,0,0,1,0.19 
2014-12-23,73.9,69.2,63.3,73.9,69.2,63.3,0,0,100,30.00,29.86,0,0,0,0.03 
2014-12-24,82.4,71.5,63.3,82.2,71.5,63.3,0,0,100,29.98,29.77,0,0,0,0.02 
2014-12-25,63.3,55.4,45.0,63.1,55.4,45.0,0,0,100,30.29,29.96,1,0,1,0.02 
2014-12-26,74.3,55.5,42.3,74.3,55.5,42.3,0,0,100,30.32,30.22,1,0,1,0.01 
2014-12-27,78.6,66.2,55.9,78.4,66.2,55.8,0,0,100,30.32,30.17,1,0,1,0.01 
2014-12-28,77.7,65.1,59.4,77.7,65.1,59.4,0,0,100,30.21,30.09,0,0,0,0.00 
2014-12-29,73.2,67.2,61.5,73.2,67.2,61.5,0,0,100,30.12,30.06,1,0,1,0.01 
2014-12-30,71.2,67.0,59.4,71.2,67.0,59.4,0,0,100,30.32,30.09,6,0,6,0.00 
2014-12-31,59.4,55.0,52.2,59.4,55.0,52.2,0,0,100,30.38,30.27,1,0,1,0.01 
2015-1-1,63.1,57.5,51.4,63.1,57.5,51.4,0,0,100,30.32,30.21,1,0,1,0.00 
2015-1-2,73.9,65.4,56.8,73.9,65.4,56.8,0,0,100,30.28,30.22,0,0,0,0.00 
2015-1-3,80.1,69.7,62.8,79.9,69.7,62.8,0,0,100,30.27,30.17,0,0,0,0.00 
2015-1-4,82.0,73.2,67.6,82.0,73.2,67.6,0,0,100,30.27,30.16,0,0,0,0.00 
2015-1-5,67.6,56.3,47.1,67.6,56.3,47.1,0,0,100,30.48,30.25,0,0,0,0.00 
2015-1-6,72.1,54.0,43.7,72.1,43.4,-44.0,23,3,2,30.42,30.25,1,0,1,0.00 
2015-1-7,65.8,54.7,41.5,58.1,29.7,-42.3,41,23,2,30.37,30.16,1,0,1,0.00 
2015-1-8,45.5,37.4,29.5,41.2,20.9,-52.8,52,29,1,30.55,30.37,7,0,11,0.74 
2015-1-9,56.7,46.6,35.2,56.7,29.3,-49.0,14,3,1,30.39,30.29,9,0,13,0.14 
2015-1-10,60.3,45.5,35.4,50.5,29.1,-51.5,16,4,1,30.49,30.36,9,0,13,0.00 
2015-1-11,68.5,63.3,50.5,68.5,63.3,50.5,0,0,100,30.41,30.31,5,0,6,0.00 
2015-1-12,72.9,65.7,59.5,72.9,65.7,59.5,0,0,100,30.32,30.11,1,0,1,0.48 
2015-1-13,66.0,62.3,59.0,65.8,62.3,59.0,0,0,100,30.22,30.12,1,0,1,0.01 
2015-1-14,59.0,54.4,52.3,58.8,54.4,52.3,0,0,100,30.24,30.15,4,0,6,0.00 
2015-1-15,52.2,49.4,48.4,52.2,49.4,48.2,0,0,100,30.23,30.12,2,0,4,0.20 
2015-1-16,57.7,48.6,42.6,57.7,48.6,42.6,0,0,100,30.24,30.12,1,0,1,0.20 
2015-1-17,67.5,51.5,38.7,67.5,51.5,38.7,0,0,100,30.30,30.14,0,0,1,0.05 
2015-1-18,70.2,58.4,45.3,70.2,42.7,-44.9,16,3,2,30.19,30.05,1,0,1,0.00 
2015-1-19,70.0,48.0,36.3,58.5,36.9,-42.0,28,7,5,30.28,30.16,0,0,0,0.00 
2015-1-24,56.8,51.2,45.1,56.8,51.2,45.1,0,0,100,30.05,29.94,15,0,18,0.29 
2015-1-25,45.1,41.2,36.9,45.1,41.2,36.9,0,0,100,30.11,30.03,0,0,1,0.00 
2015-1-31,67.3,57.5,44.8,57.6,26.5,-44.9,29,11,1,30.38,30.30,5,0,8,0.00 
2015-2-1,75.9,59.2,44.8,72.7,45.6,-39.5,28,6,1,30.31,30.02,20,0,20,0.00 
2015-2-2,71.6,62.0,44.4,71.6,47.1,-38.0,43,14,1,30.20,29.91,16,1,23,0.00 
2015-2-3,59.4,45.6,31.3,52.7,28.9,-45.9,27,6,1,30.38,30.19,4,0,11,0.00 
2015-2-4,60.1,55.0,48.2,60.1,55.0,48.0,0,0,100,30.32,30.01,5,0,6,0.21 
2015-2-5,64.2,55.4,44.4,63.7,43.6,-44.3,23,4,1,30.20,29.86,1,0,1,0.30 
2015-2-6,62.2,49.9,38.5,56.8,38.2,-44.0,26,6,3,30.39,30.20,1,0,1,0.00 
2015-2-7,71.6,54.9,41.2,68.5,43.3,-42.9,35,8,1,30.35,30.23,1,0,1,0.00 
2015-2-8,76.1,57.7,44.2,71.4,44.4,-41.6,33,8,1,30.25,30.03,5,0,9,0.00 
2015-2-9,72.1,57.2,46.6,72.1,54.6,-35.0,5,0,1,30.04,29.77,8,0,11,0.04 
2015-2-10,61.2,54.5,48.4,61.2,54.5,48.4,0,0,100,29.96,29.72,12,0,15,0.01 
2015-2-11,66.0,51.9,41.2,59.0,36.2,-46.8,32,7,1,30.11,29.96,7,0,9,0.00 
2015-2-12,72.1,56.2,43.0,64.8,38.0,-46.8,41,12,2,30.12,29.99,11,0,11,0.00 
2015-2-13,55.9,44.8,33.3,39.6,18.8,-53.7,45,31,2,30.30,30.12,15,0,16,0.00 
2015-2-14,63.7,47.0,32.4,49.8,31.7,-47.4,45,16,3,30.29,30.09,12,0,12,0.00 
2015-2-15,68.7,56.2,43.7,60.3,39.8,-40.7,43,13,1,30.27,30.13,14,0,16,0.00 
2015-2-16,74.8,59.1,43.5,71.8,44.4,-38.4,31,7,1,30.25,29.93,12,0,20,0.00 
2015-2-17,67.6,60.6,48.4,67.6,60.6,48.4,0,0,100,29.99,29.80,14,0,19,0.88 
2015-2-18,58.3,48.2,38.5,51.1,31.5,-51.0,42,13,1,30.20,29.96,15,0,15,0.02 
2015-2-19,47.1,38.5,27.5,17.1,12.4,-0.8,51,35,19,30.40,30.20,19,1,21,0.00 
2015-2-20,53.4,37.7,24.1,25.0,6.3,-63.4,48,27,2,30.51,30.37,8,0,9,0.00 
2015-2-21,72.7,52.4,28.9,67.1,35.9,-57.8,31,8,1,30.45,30.21,13,0,15,0.00 
2015-2-22,81.3,66.6,54.0,80.8,53.3,-31.7,19,3,1,30.26,30.14,14,0,14,0.00 
2015-2-23,78.4,67.7,59.7,78.4,67.7,59.7,0,0,100,30.22,30.09,8,0,12,0.05 
2015-2-24,65.8,60.4,57.0,65.8,60.4,57.0,0,0,100,30.14,29.96,9,0,9,0.00 
2015-2-25,69.3,58.6,53.8,69.1,58.6,53.8,0,0,100,30.02,29.63,18,0,19,0.02 
2015-2-26,73.8,58.6,48.7,73.8,58.6,48.6,0,0,100,30.14,29.59,19,0,25,0.04 
2015-2-27,58.3,50.1,45.7,58.3,48.9,-45.8,3,0,1,30.36,30.13,12,1,15,0.00 
2015-2-28,59.5,55.1,49.6,59.5,55.1,49.6,0,0,100,30.46,30.32,13,1,15,0.11 
2015-3-1,78.6,62.6,54.0,78.6,62.6,54.0,0,0,100,30.45,30.31,2,0,7,0.11 
2015-3-2,83.3,68.0,58.5,83.3,68.0,58.5,0,0,100,30.37,30.21,1,0,7,0.00 
2015-3-3,86.2,72.6,63.7,86.2,62.3,-27.4,8,1,1,30.27,30.12,7,0,9,0.00 
2015-3-4,87.3,74.3,66.9,85.8,66.1,-27.8,12,1,1,30.19,30.05,7,0,12,0.00 
2015-3-5,86.4,73.0,64.0,85.5,66.6,-26.1,6,0,1,30.17,30.04,9,0,16,0.06 
2015-3-6,68.5,54.7,47.1,68.5,54.7,47.1,0,0,100,30.40,30.15,8,0,12,0.01 
2015-3-7,68.7,54.4,45.3,67.3,41.0,-27.8,9,1,2,30.45,30.32,5,0,11,0.00 
2015-3-8,78.8,61.3,45.7,72.1,46.5,-37.5,36,8,1,30.37,30.20,1,0,2,0.00 
2015-3-9,82.2,65.4,51.1,75.7,49.6,-35.1,33,8,1,30.25,30.13,1,0,11,0.00 
2015-3-10,89.4,73.1,60.6,83.8,58.3,-32.6,34,8,1,30.22,30.09,8,0,14,0.00 
2015-3-11,90.3,76.3,68.4,89.2,72.0,-9.9,18,1,2,30.23,30.12,0,0,5,0.04 
2015-3-12,88.3,76.5,70.0,88.3,69.3,-25.2,11,1,1,30.27,30.15,8,0,9,0.01 
2015-3-13,87.3,75.3,68.2,83.1,65.8,-28.5,27,4,1,30.26,30.10,11,0,11,0.00 
2015-3-14,87.3,76.1,67.8,84.7,63.5,-28.7,19,3,3,30.17,30.05,13,0,18,0.00 
2015-3-15,86.0,74.0,63.9,83.5,61.6,-31.0,29,6,1,30.21,30.09,8,0,8,0.00 
2015-3-16,87.1,71.6,57.7,79.5,56.2,-28.8,40,10,1,30.23,30.07,6,0,7,0.00 
2015-3-17,88.5,72.1,58.1,81.0,57.5,-30.6,34,9,2,30.12,29.91,7,0,12,0.00 
2015-3-18,85.6,71.0,62.1,85.3,62.0,-28.5,11,1,1,30.09,29.94,9,0,13,0.00 
2015-3-19,89.1,72.8,63.7,85.8,66.9,-26.9,17,1,1,30.10,29.98,5,0,7,0.22 
2015-3-20,88.5,74.0,65.8,87.1,64.3,-26.9,16,2,1,30.12,30.02,5,0,5,0.01 
2015-3-21,86.7,74.4,66.9,86.7,74.4,66.9,0,0,100,30.14,30.00,5,0,6,0.01 
2015-3-22,85.5,74.5,68.9,85.5,74.5,68.9,0,0,100,30.06,29.90,5,0,6,0.05 
2015-3-23,84.2,68.6,61.7,84.0,68.6,61.7,0,0,100,30.05,29.87,5,0,5,0.53 
2015-3-24,71.8,64.7,60.3,71.8,64.7,60.3,0,0,100,30.14,30.04,6,0,8,0.17 
2015-3-25,81.0,68.9,62.8,80.2,60.4,-31.5,15,2,1,30.18,30.07,5,0,5,0.00 
2015-3-26,82.9,70.3,63.0,82.9,70.3,63.0,0,0,100,30.12,29.87,11,0,11,0.17 
2015-3-27,75.2,67.6,54.9,75.2,67.6,54.9,0,0,100,29.99,29.75,1,0,1,0.21 
2015-3-28,66.6,54.8,45.0,55.8,36.7,-47.2,43,13,2,30.27,29.99,1,0,1,0.02 
2015-3-29,69.6,53.4,41.0,53.1,33.7,-48.3,43,15,1,30.43,30.26,8,0,9,0.00 
2015-3-30,80.6,60.4,43.0,70.9,46.1,-36.9,31,10,3,30.36,30.13,14,0,14,0.00 
2015-3-31,84.4,70.3,60.6,84.4,58.4,-30.6,19,2,1,30.18,30.01,5,0,8,0.00 
2015-4-1,86.2,73.6,66.4,83.1,61.9,-29.6,28,5,2,30.17,30.03,11,0,11,0.00 
2015-4-2,88.5,72.9,62.4,83.5,61.9,-29.4,23,3,1,30.24,30.15,6,0,6,0.00 
2015-4-3,90.9,75.2,63.0,86.5,58.0,-32.1,29,7,1,30.21,30.06,12,0,12,0.00 
2015-4-4,89.2,72.6,63.9,86.2,66.0,-26.0,13,1,1,30.14,30.03,6,0,7,0.18 
2015-4-5,78.3,69.9,64.0,78.3,69.9,64.0,0,0,100,30.21,30.11,9,0,13,0.01 
2015-4-6,87.4,72.9,65.1,87.4,72.2,-26.1,2,0,1,30.23,30.14,6,0,7,0.00 
2015-4-7,92.7,75.8,65.1,88.0,62.9,-26.9,23,3,3,30.22,30.13,7,0,11,0.00 
2015-4-8,93.6,75.8,66.7,88.3,65.2,-23.8,25,3,1,30.21,30.09,7,0,8,0.00 
2015-4-11,86.0,78.5,73.9,85.8,78.5,73.9,0,0,100,30.13,30.05,4,0,4,0.00 
2015-4-12,89.1,74.7,69.8,89.1,74.7,69.8,0,0,100,30.17,30.07,13,0,13,0.65 
2015-4-13,85.6,73.6,70.0,85.6,73.6,70.0,0,0,100,30.19,30.10,6,0,6,1.08 
2015-4-14,92.5,76.4,68.9,92.5,69.3,-23.8,7,0,1,30.19,30.03,11,0,11,0.10 
2015-4-15,87.3,76.3,70.3,87.3,76.3,70.3,0,0,100,30.14,30.03,11,0,11,0.02 
2015-4-16,79.9,71.4,67.5,79.9,71.4,67.5,0,0,100,30.17,30.09,9,0,9,0.01 
2015-4-17,77.7,71.6,66.7,77.7,71.6,66.7,0,0,100,30.14,30.00,1,0,1,0.01 
2015-4-18,89.6,77.9,69.8,89.6,76.1,-26.1,3,0,1,30.03,29.90,6,0,7,0.01 
2015-4-19,90.3,77.4,71.8,90.3,73.5,-23.8,2,0,1,29.98,29.84,7,0,8,0.01 
2015-4-20,81.0,70.8,65.7,81.0,70.8,65.7,0,0,100,29.96,29.81,4,0,5,0.00 
2015-4-21,87.3,72.7,65.3,84.7,62.5,-29.7,27,3,2,30.02,29.92,1,0,1,0.02 
2015-4-22,90.9,73.6,59.5,77.7,57.5,-31.2,37,10,1,30.05,29.93,1,0,1,0.00 
2015-4-23,92.1,76.1,63.5,81.1,60.1,-29.4,35,10,1,30.00,29.89,1,0,1,0.00 
2015-4-24,88.0,74.6,63.5,72.9,54.8,-34.4,33,11,1,30.05,29.93,4,0,6,0.00 
2015-4-25,86.2,75.5,64.0,86.2,75.5,63.9,0,0,100,30.02,29.74,13,0,18,0.06 
2015-4-26,89.8,80.0,73.6,89.6,80.0,73.6,0,0,100,29.80,29.69,7,0,9,0.00 
2015-4-27,80.8,76.4,70.5,80.8,76.4,70.5,0,0,100,29.88,29.70,1,0,1,0.05 
2015-4-28,77.2,70.6,67.1,77.2,70.6,67.1,0,0,100,29.90,29.79,0,0,2,0.00 
2015-4-29,87.4,74.5,66.7,86.9,69.9,-24.9,10,0,1,29.81,29.61,1,0,1,0.15 
2015-4-30,80.1,68.2,61.9,74.3,54.7,-34.2,25,4,1,29.90,29.71,1,0,1,0.00 
2015-5-1,82.6,69.5,55.8,75.7,48.2,-31.5,45,16,1,30.04,29.87,12,0,15,0.00 
2015-5-2,86.4,67.7,52.2,74.7,49.3,-42.3,41,12,2,30.12,30.03,3,0,5,0.00 
2015-5-3,86.4,69.5,54.0,76.5,52.2,-36.6,42,14,1,30.23,30.12,6,0,9,0.00 
2015-5-4,84.4,70.8,60.1,81.7,58.2,-29.4,27,5,1,30.30,30.20,4,0,8,0.00 
2015-5-5,86.2,72.6,65.1,85.6,59.6,-31.0,16,1,1,30.27,30.15,7,0,10,0.01 
2015-5-6,78.6,72.5,67.6,78.6,72.5,67.6,0,0,100,30.18,30.06,5,0,7,0.27 
2015-5-7,88.2,73.5,61.7,79.9,58.9,-31.4,40,9,2,30.10,29.99,1,0,1,0.27 
2015-5-8,89.8,76.1,63.5,81.5,58.7,-28.8,35,10,1,30.08,29.98,9,0,9,0.04 
2015-5-9,94.3,78.9,65.5,84.4,62.5,-26.7,34,9,1,30.09,30.01,0,0,1,0.00 
2015-5-10,97.2,81.1,67.3,88.5,61.1,-27.9,35,10,1,30.13,30.03,2,0,2,0.00 
2015-5-11,98.6,82.1,69.3,88.2,66.4,-27.6,36,9,1,30.19,30.07,8,0,9,0.00 
2015-5-12,94.6,81.7,72.9,92.3,67.9,-25.8,19,3,1,30.22,30.11,2,0,3,0.00 
2015-5-13,95.7,78.1,71.4,91.8,73.3,-22.2,19,1,4,30.19,30.08,3,0,5,0.94 
2015-5-14,92.7,77.4,70.3,92.5,77.4,70.3,0,0,100,30.24,30.15,1,0,1,0.01 
2015-5-15,85.3,76.8,71.2,85.3,76.8,71.2,0,0,100,30.26,30.18,1,0,1,0.11 
2015-5-16,91.6,77.0,67.5,87.3,62.0,-28.5,25,6,1,30.25,30.17,1,0,1,0.11 
2015-5-17,97.0,80.3,69.3,93.0,66.2,-26.5,23,4,2,30.26,30.17,4,0,5,0.00 
2015-5-18,95.9,80.6,70.9,89.4,60.8,-27.2,26,5,1,30.25,30.10,6,0,9,0.00 
2015-5-19,98.8,80.5,72.0,92.7,69.8,-21.8,23,3,1,30.15,29.97,11,0,12,0.66 
2015-5-20,94.6,78.1,69.8,94.6,76.1,-22.4,2,0,1,30.04,29.93,1,0,2,0.31 
2015-5-21,96.6,83.0,74.1,91.9,66.5,-25.8,26,5,1,30.01,29.91,3,0,5,0.31 
2015-5-22,91.6,79.6,71.2,86.4,64.0,-27.4,27,5,1,30.23,30.01,6,0,11,0.00 
2015-5-23,91.8,78.9,70.3,91.0,71.0,-24.9,8,1,1,30.30,30.19,12,0,12,0.00 
2015-5-24,90.9,79.9,72.0,89.4,64.0,-25.2,14,2,1,30.28,30.18,7,0,8,0.00 
2015-5-25,97.3,82.7,73.4,92.7,65.8,-24.5,18,4,1,30.25,30.14,4,0,7,0.00 
2015-5-26,99.3,82.6,73.0,94.6,68.0,-26.9,26,4,1,30.27,30.12,8,0,8,0.00 
2015-5-27,94.8,82.3,72.1,89.8,66.4,-28.8,32,8,3,30.27,30.12,6,0,6,0.00 
2015-5-28,94.6,79.0,67.5,87.6,64.5,-27.8,33,8,2,30.20,30.10,4,0,5,0.00 
2015-5-29,93.4,78.9,67.1,85.8,62.6,-28.5,31,9,1,30.17,30.08,3,0,3,0.00 
2015-5-30,91.4,78.6,69.1,91.4,74.7,-24.5,5,0,1,30.14,30.03,1,0,1,0.04 
2015-5-31,97.3,80.8,70.0,92.1,65.7,-27.4,26,6,1,30.12,29.98,1,0,2,0.00 
2015-6-1,97.3,79.4,71.1,94.6,71.2,-20.0,18,2,2,30.10,29.98,8,0,11,0.06 
2015-6-2,87.3,76.4,70.0,87.3,76.4,70.0,0,0,100,30.07,29.95,0,0,1,0.06 
2015-6-3,96.6,80.0,69.6,89.1,62.6,-27.8,30,7,1,30.00,29.88,5,0,5,0.06 
2015-6-4,92.1,80.4,70.5,91.0,65.5,-25.6,10,1,1,30.04,29.95,9,0,10,0.00 
2015-6-5,93.9,78.2,71.8,93.7,76.4,-24.9,8,0,2,30.04,29.96,3,0,10,0.47 
2015-6-6,95.2,78.5,69.4,92.7,67.4,-21.6,19,2,1,29.99,29.89,1,0,4,0.06 
2015-6-7,96.1,80.8,69.8,94.3,64.5,-26.9,21,5,1,30.09,29.96,3,0,6,0.01 
2015-6-8,97.5,81.7,70.7,93.9,62.8,-25.2,21,3,1,30.12,29.98,4,0,6,0.00 
2015-6-9,94.5,82.1,74.3,93.0,72.3,-23.1,20,1,1,30.05,29.89,6,0,10,0.09 
2015-6-10,90.0,77.5,72.3,89.8,77.5,72.3,0,0,100,30.00,29.93,1,0,1,0.09 
2015-6-11,94.5,81.0,73.0,93.9,72.3,-22.9,10,1,1,30.10,29.98,1,0,1,0.02 
2015-6-12,97.5,81.6,72.0,95.2,69.1,-20.2,27,3,2,30.17,30.07,1,0,1,0.00 
2015-6-13,102.6,85.4,73.6,96.8,69.7,-26.7,32,8,3,30.19,30.07,8,0,8,0.00 
2015-6-14,102.4,85.6,72.9,94.3,66.6,-29.9,39,12,1,30.16,30.06,3,0,5,0.00 
2015-6-15,104.4,85.7,72.1,95.7,67.8,-26.5,37,11,1,30.16,30.05,3,0,4,0.00 
2015-6-16,103.3,87.1,74.5,95.5,69.5,-24.5,31,9,1,30.15,30.04,5,0,6,0.00 
2015-6-17,106.3,88.2,75.7,99.0,73.7,-23.8,35,8,2,30.12,30.01,2,0,6,0.00 
2015-6-18,105.6,84.4,75.9,99.0,74.6,-18.6,32,4,3,30.12,30.00,8,0,9,0.18 
2015-6-19,101.1,85.4,74.8,97.9,72.6,-22.9,21,3,2,30.12,29.99,4,0,5,0.00 
2015-6-20,101.5,88.1,78.3,96.6,70.1,-24.5,30,7,2,30.13,30.02,4,0,13,0.00 
2015-6-21,103.8,87.7,77.7,97.9,71.9,-23.6,27,5,1,30.14,30.00,9,0,10,0.00 
2015-6-22,103.8,86.9,76.5,98.2,74.2,-23.4,31,5,1,30.19,30.02,12,0,13,0.10 
2015-6-23,97.3,79.3,72.9,97.3,79.3,72.9,0,0,100,30.20,30.09,1,0,3,0.14 
2015-6-24,75.6,75.1,74.7,75.6,75.1,74.7,0,0,100,30.16,30.11,0,0,0,0.00 
2015-6-25,78.4,76.8,76.3,78.4,76.8,76.1,0,0,100,30.11,30.08,0,0,0,0.15 
2015-6-26,96.4,80.7,73.6,96.4,80.7,73.6,0,0,100,30.13,30.02,1,0,1,0.15 
2015-6-27,89.4,81.5,75.7,89.2,81.5,75.7,0,0,100,30.06,29.98,1,0,1,0.51 
2015-6-28,95.2,81.6,76.3,95.0,81.6,76.3,0,0,100,30.04,29.97,1,0,1,0.14 
2015-6-29,85.8,79.1,74.5,85.8,79.1,74.5,0,0,100,30.08,29.99,1,0,1,0.40 
2015-6-30,93.6,79.7,72.0,93.6,79.7,72.0,0,0,100,30.15,30.04,1,0,1,0.04 
2015-7-1,96.3,80.4,72.0,96.1,80.0,-25.4,2,0,2,30.16,30.06,1,0,2,0.08 
2015-7-2,92.1,78.3,73.6,91.9,78.3,73.6,0,0,100,30.15,30.05,1,0,1,0.03 
2015-7-3,99.1,83.3,73.6,96.4,73.4,-23.3,16,1,1,30.12,30.03,0,0,1,0.03 
2015-7-4,96.8,79.8,73.8,96.6,79.8,73.8,0,0,100,30.19,30.07,1,0,1,0.02 
2015-7-5,100.0,78.6,72.1,98.4,73.8,-28.5,19,1,1,30.20,30.12,1,0,1,0.02 
2015-7-6,94.1,79.0,69.3,94.1,79.0,69.3,0,0,100,30.21,30.12,1,0,1,0.02 
2015-7-7,99.7,81.2,72.1,96.1,71.8,-25.1,14,1,1,30.20,30.09,1,0,1,0.04 
2015-7-8,97.3,82.1,72.7,96.6,76.5,-19.3,10,0,2,30.20,30.11,0,0,1,0.01 
2015-7-9,98.1,83.9,74.5,97.9,75.9,-20.9,8,0,1,30.20,30.09,0,0,0,0.00 
2015-7-10,98.2,83.5,76.5,97.5,74.6,-19.5,9,1,1,30.19,30.08,1,0,1,0.27 
2015-7-11,96.3,81.6,75.9,96.3,81.6,75.7,0,0,100,30.17,30.06,1,0,1,0.27 
2015-7-12,99.1,80.9,74.8,98.4,76.6,-20.9,7,0,1,30.10,29.95,1,0,1,0.62 
2015-7-13,99.7,82.2,74.5,99.7,82.2,74.5,0,0,100,30.01,29.90,1,0,1,0.03 
2015-7-14,94.8,85.5,78.8,94.8,85.5,78.6,0,0,100,29.96,29.88,0,0,1,0.00 
2015-7-15,85.8,81.8,78.4,85.8,81.8,78.4,0,0,100,30.01,29.90,1,0,1,0.41 
2015-7-16,89.4,83.1,77.7,89.2,83.1,77.7,0,0,100,30.01,29.93,1,0,1,0.00 
2015-7-17,99.5,82.1,76.6,99.3,82.1,76.6,0,0,100,30.02,29.94,1,0,1,0.53 
2015-7-18,95.4,82.7,75.9,95.4,82.7,75.9,0,0,100,30.06,29.98,1,0,1,0.00 
2015-7-19,100.8,85.1,76.5,99.9,79.5,-18.2,11,0,1,30.05,29.94,1,0,1,0.17 
2015-7-20,92.1,78.3,75.6,92.1,78.3,75.6,0,0,100,30.03,29.94,2,0,2,1.12 
2015-7-21,94.8,81.6,75.9,94.6,81.6,75.9,0,0,100,29.98,29.90,1,0,1,0.21 
2015-7-22,98.1,84.7,78.4,98.1,84.7,78.4,0,0,100,30.02,29.91,1,0,1,0.07 
2015-7-23,99.3,85.9,75.7,99.3,85.9,75.7,0,0,100,30.08,29.93,1,0,1,0.06 
2015-7-24,92.5,80.7,75.4,92.3,80.7,75.4,0,0,100,30.08,29.90,1,0,1,1.30 
2015-7-25,91.8,81.1,73.6,91.8,81.1,73.6,0,0,100,29.94,29.86,0,0,0,0.01 
2015-7-26,90.3,82.5,75.9,90.1,82.5,75.9,0,0,100,29.93,29.86,0,0,0,0.01 
2015-7-27,94.6,82.2,77.2,94.6,82.2,77.2,0,0,100,29.97,29.89,0,0,0,0.61 
2015-7-28,90.0,82.0,74.8,90.0,82.0,74.8,0,0,100,29.99,29.91,0,0,0,0.01 
2015-7-29,99.0,83.9,76.5,98.8,83.9,-17.9,0,0,100,30.00,29.89,1,0,1,0.00 
2015-7-30,98.4,82.5,74.5,98.4,82.5,74.5,0,0,100,30.02,29.91,0,0,1,0.01 
2015-7-31,93.9,83.2,77.2,93.9,83.2,77.2,0,0,100,29.99,29.92,0,0,1,0.00 
2015-8-1,86.4,78.8,76.6,86.4,78.8,76.6,0,0,100,29.97,29.90,1,0,1,0.82 
2015-8-2,86.9,79.3,75.4,86.7,79.3,75.4,0,0,100,29.94,29.86,0,0,0,0.24 
2015-8-3,88.3,79.7,76.3,88.3,79.7,76.3,0,0,100,29.99,29.82,0,0,0,0.23 
2015-8-4,92.8,80.7,75.6,92.8,80.7,75.6,0,0,100,30.09,29.94,0,0,0,0.25 
2015-8-5,92.8,83.1,76.1,92.7,83.1,76.1,0,0,100,30.12,30.04,0,0,0,0.01 
2015-8-6,95.2,83.8,74.7,95.2,83.8,74.7,0,0,100,30.09,29.96,0,0,0,0.00 
2015-8-7,91.9,80.2,72.9,91.9,80.2,72.9,0,0,100,30.00,29.86,0,0,0,0.39 
2015-8-8,96.6,84.3,73.4,96.3,72.9,-20.4,11,1,1,29.96,29.85,0,0,0,0.39 
2015-8-9,96.4,85.1,76.5,96.4,77.8,-20.9,7,0,1,30.01,29.91,0,0,0,0.00 
2015-8-10,96.4,83.9,75.0,95.7,74.1,-20.9,10,1,1,30.01,29.92,6,0,6,0.00 
2015-8-15,97.5,83.6,76.6,97.2,79.0,-21.3,3,0,1,30.12,30.04,0,0,1,0.00 
2015-8-16,95.5,80.7,73.9,95.5,80.7,73.9,0,0,100,30.14,30.07,0,0,1,0.03 
2015-8-17,94.5,78.2,73.0,94.5,78.2,73.0,0,0,100,30.14,30.06,1,0,1,1.40 
2015-8-18,99.5,81.5,71.8,99.3,77.2,-17.7,7,0,1,30.10,29.97,0,0,2,0.00 
2015-8-19,97.5,84.1,76.3,97.5,84.1,76.3,0,0,100,30.05,29.96,1,0,1,0.39 
2015-8-20,99.3,81.1,74.1,99.3,81.1,74.1,0,0,100,30.07,29.96,0,0,0,0.07 
2015-8-21,100.6,84.2,74.5,99.9,78.5,-19.7,4,0,1,30.07,29.96,0,0,1,0.01 
2015-8-22,96.8,85.1,77.5,96.8,85.1,77.5,0,0,100,30.05,29.95,0,0,1,0.22 
2015-8-23,98.1,82.7,73.8,98.1,82.7,73.8,0,0,100,30.03,29.91,13,0,20,0.32 
2015-8-24,92.1,80.6,72.9,92.1,80.6,72.9,0,0,100,29.99,29.89,0,0,0,0.04 
2015-8-25,100.4,85.5,74.8,98.4,75.7,-20.6,13,1,1,29.97,29.86,1,0,1,0.00 
2015-8-26,98.1,83.2,71.4,98.1,83.2,71.4,0,0,100,30.04,29.86,1,0,1,2.05 
2015-8-27,92.1,80.1,70.3,92.1,80.1,70.3,0,0,100,30.01,29.88,0,0,0,0.02 
2015-8-28,96.1,80.4,73.4,95.9,79.6,-21.5,3,0,1,30.12,29.98,1,0,1,0.11 
